SPEC,LONG,LAT
Trufum,-78.6466,35.807915
Trufum,-78.901,35.7447
Trufum,-76.51218,38.841782
Trufum,-76.709813,38.781451
Trufum,-76.500306,38.967215
Trufum,-76.408539,38.402487
Trufum,-76.696396,38.94312
Trufum,-76.51815,38.300507
Trufum,-76.55124,38.93157
Trufum,-76.21351,36.854313
Trufum,-84.18523,32.775356
Trufum,-84.903465,32.478325
Trufum,-77.111488,39.201199
Trufum,-95.22553,32.22685
Trufum,-83.93755,33.033325
Trufum,-83.369466,33.006892
Trufum,-83.98318,33.62091
Trufum,-83.31307,36.224033
Trufum,-93.02868,34.50844
Trufum,-93.076344,34.448073
Trufum,-93.17412,34.621726
Trufum,-93.01028,34.66626
Trufum,-93.055183,34.503689
Trufum,-93.69141,34.062587
Trufum,-77.185,38.73841
Trufum,-93.57518,34.1123
Trufum,-93.053772,34.120899
Trufum,-93.5192,34.906055
Trufum,-86.711975,36.26426
Trufum,-86.29965,36.24523
Trufum,-97.355687,37.706447
Trufum,-97.41489,37.263863
Trufum,-97.418994,37.261549
Trufum,-97.467772,37.700553
Trufum,-97.4366,37.700317
Trufum,-97.367508,37.720184
Trufum,-97.417642,37.261516
Trufum,-97.413286,37.263898
Trufum,-97.264153,37.743633
Trufum,-97.354499,37.705634
Trufum,-87.632828,41.965361
Trufum,-87.635643,41.506134
Trufum,-72.329929,44.538592
Trufum,-72.574428,44.286708
Trufum,-74.00183,40.92247
Trufum,-97.57215,35.517654
Trufum,-80.97917,29.107992
Trufum,-90.52626,38.470528
Trufum,-90.378489,38.625061
Trufum,-90.766319,38.63911
Trufum,-90.25938,38.61278
Trufum,-90.175225,38.867729
Trufum,-77.360617,37.376573
Trufum,-77.373457,37.372008
Trufum,-90.43743,38.33726
Trufum,-90.33225,38.46234
Trufum,-90.3258,38.54961
Trufum,-77.167656,37.7541
Trufum,-82.25424,34.73702
Trufum,-81.8779,28.81087
Trufum,-82.333144,35.630985
Trufum,-82.341182,35.03046
Trufum,-82.787735,35.623938
Trufum,-82.460953,35.318728
Trufum,-82.370844,35.54457
Trufum,-82.584292,35.582607
Trufum,-82.31048,35.245945
Trufum,-82.49205,35.34506
Trufum,-82.996025,35.498325
Trufum,-82.477769,35.363155
Trufum,-82.530914,27.446318
Trufum,-92.09624,34.69649
Trufum,-71,43
Trufum,-71.657,43.0968
Trufum,-77.896349,40.800874
Trufum,-77.1889,40.2015
Trufum,-77.595222,40.822793
Trufum,-77.596993,40.822087
Trufum,-77.595153,40.823035
Trufum,-77.40143,40.17378
Trufum,-77.0089,40.2075
Trufum,-96.649438,32.97382
Trufum,-89.783598,35.107583
Trufum,-89.8504,35.0823
Trufum,-89.85272,35.230236
Trufum,-80.896326,34.161957
Trufum,-84.37132,34.98618
Trufum,-91.82632,30.98965
Trufum,-73.060884,43.621041
Trufum,-73.030465,43.695967
Trufum,-73.228683,43.655453
Trufum,-73.183837,43.599662
Trufum,-73.025522,43.69146
Trufum,-73.345693,43.732403
Trufum,-84.470581,33.409195
Trufum,-73.108435,43.791998
Trufum,-73.400012,43.570643
Trufum,-73.229842,43.639598
Trufum,-98.388592,33.776441
Trufum,-98.205448,33.814067
Trufum,-98.493431,33.9137
Trufum,-98.69504,33.8162
Trufum,-82.38792,28.55527
Trufum,-86.8661,34.2418
Trufum,-80.80694,35.35191
Trufum,-80.20613,35.39803
Trufum,-81.14802,31.9812
Trufum,-77.427206,37.627855
Trufum,-77.583769,37.3856
Trufum,-77.4443,37.633489
Trufum,-77.514178,37.540069
Trufum,-77.469656,37.638153
Trufum,-77.50581,37.37705
Trufum,-77.346897,37.660246
Trufum,-77.605263,37.462513
Trufum,-77.3733,37.60874
Trufum,-77.56142,37.59504
Trufum,-81.468215,28.426045
Trufum,-81.1691,28.4046
Trufum,-81.31726,28.427153
Trufum,-88.050339,41.746975
Trufum,-84.745247,39.50695
Trufum,-84.268484,30.480467
Trufum,-84.74306,30.57053
Trufum,-85.932655,35.20888
Trufum,-82.537368,35.479448
Trufum,-76.09182,36.83446
Trufum,-76.23003,36.29483
Trufum,-76.63498,36.98006
Trufum,-76.17309,36.80143
Trufum,-76.2308,36.7387
Trufum,-76.219284,36.91608
Trufum,-76.13774,36.49591
Trufum,-76.591293,36.724899
Trufum,-91.783333,43.299999
Trufum,-91.234989,43.882526
Trufum,-91.008806,43.421347
Trufum,-78.608177,35.68697
Trufum,-88.13443,33.90181
Trufum,-88.82119,33.456863
Trufum,-88.837754,33.262007
Trufum,-88.55506,33.82678
Trufum,-88.404175,33.50498
Trufum,-88.3485,33.4388
Trufum,-88.56084,33.10543
Trufum,-81.628267,40.990322
Trufum,-81.121955,40.084031
Trufum,-81.156763,40.33473
Trufum,-81.892361,40.501129
Trufum,-76.874347,39.317309
Trufum,-89.41447,31.28598
Trufum,-89.290207,31.069172
Trufum,-89.280435,31.337509
Trufum,-76.397552,36.882092
Trufum,-89.30345,31.324068
Trufum,-89.87265,31.96354
Trufum,-89.826836,31.256119
Trufum,-76.247,39.5636
Trufum,-89.130554,31.69389
Trufum,-89.96427,31.168364
Trufum,-76.72368,36.59567
Trufum,-86.7463,33.50556
Trufum,-91.77126,37.95144
Trufum,-91.53634,37.641968
Trufum,-96.6251,33.0929
Trufum,-80.23062,32.69348
Trufum,-83.23518,34.3698
Trufum,-84.86772,31.52297
Trufum,-84.90157,31.551783
Trufum,-84.1492,31.67899
Trufum,-77.120881,38.886947
Trufum,-77.423435,38.875077
Trufum,-76.973611,38.909203
Trufum,-82.6789,28.1041
Trufum,-87.623604,41.886417
Trufum,-87.623599,41.880266
Trufum,-77.547112,37.590687
Trufum,-77.24634,37.417125
Trufum,-77.6499,37.0359
Trufum,-89.36395,30.39459
Trufum,-89.719017,30.965792
Trufum,-89.099998,30.366667
Trufum,-89.37279,30.387476
Trufum,-89.264824,30.366222
Trufum,-89.43505,30.40909
Trufum,-89.128265,30.596427
Trufum,-82.73196,34.536278
Trufum,-97.531915,37.202807
Trufum,-77.920006,35.730267
Trufum,-77.106804,35.513683
Trufum,-92.52352,34.870956
Trufum,-75.69761,39.64061
Trufum,-91.49322,32.45764
Trufum,-91.337854,32.211152
Trufum,-91.87183,32.69094
Trufum,-91.74564,32.649174
Trufum,-91.490814,32.455776
Trufum,-82.00897,30.838737
Trufum,-89.760502,35.198801
Trufum,-82.636955,30.186117
Trufum,-84.38432,33.70817
Trufum,-80.44919,34.98435
Trufum,-78.854814,42.846284
Trufum,-78.903333,42.746111
Trufum,-78.854823,42.848933
Trufum,-88.30436,36.61437
Trufum,-84.67684,34.0659
Trufum,-84.41133,34.0809
Trufum,-88.10216,36.058815
Trufum,-84.5271,34.5424
Trufum,-88.51682,36.132793
Trufum,-78.912994,33.70273
Trufum,-77.730918,41.260156
Trufum,-77.166283,41.429015
Trufum,-77.722778,41.281935
Trufum,-84.370527,33.788805
Trufum,-76.544775,37.45649
Trufum,-84.04401,33.83281
Trufum,-84.384804,33.7854
Trufum,-84.213516,33.9412
Trufum,-84.26712,33.771511
Trufum,-76.607635,37.57816
Trufum,-76.48272,37.73358
Trufum,-94.797699,29.30134
Trufum,-86.32209,34.029705
Trufum,-92.321571,42.670105
Trufum,-92.321388,42.669998
Trufum,-80.02764,33.14898
Trufum,-81.952103,28.037899
Trufum,-75.634468,38.325824
Trufum,-90.50827,30.725405
Trufum,-88.017372,41.874229
Trufum,-81.100616,33.736778
Trufum,-85.23621,35.02637
Trufum,-82.46094,35.31872
Trufum,-82.56216,35.63302
Trufum,-82.12759,35.119556
Trufum,-78.909816,35.884854
Trufum,-78.62355,35.888118
Trufum,-86.46874,33.946857
Trufum,-77.61976,39.346604
Trufum,-86.593056,33.626404
Trufum,-87.323814,30.721163
Trufum,-83.44738,35.4309
Trufum,-96.50608,33.14799
Trufum,-92.224444,29.568889
Trufum,-92.13433,29.97461
Trufum,-82.9167,39.9833
Trufum,-82.6084,39.0269
Trufum,-82.63,39.75
Trufum,-82.9989,39.9611
Trufum,-79.37004,35.78094
Trufum,-79.3,35.7
Trufum,-77.133587,38.89103
Trufum,-82.86706,34.11121
Trufum,-82.60155,34.82982
Trufum,-82.45065,34.852345
Trufum,-82.65016,34.50341
Trufum,-82.82166,34.919437
Trufum,-82.23366,34.76335
Trufum,-82.64285,34.5257
Trufum,-82.03702,34.73953
Trufum,-82.39155,34.44651
Trufum,-82.2973,34.6806
Trufum,-81.517417,41.01319
Trufum,-81.735603,41.108853
Trufum,-81.329891,41.359423
Trufum,-81.3864,41.4361
Trufum,-81.80615,41.43711
Trufum,-81.65009,41.18098
Trufum,-81.515465,41.011165
Trufum,-81.813297,41.117375
Trufum,-81.367971,41.415074
Trufum,-81.127167,41.149189
Trufum,-87.650002,41.849998
Trufum,-87.680859,41.978275
Trufum,-87.928947,41.832809
Trufum,-97.52589,35.66755
Trufum,-77.178152,37.510202
Trufum,-77.514596,37.539864
Trufum,-75.370751,38.968973
Trufum,-75.28003,38.849668
Trufum,-75.3929,38.17673
Trufum,-75.8688,38.640335
Trufum,-75.248175,38.83209
Trufum,-75.0669,38.3983
Trufum,-75.634013,38.339199
Trufum,-75.633881,38.338395
Trufum,-81.0429,35.10844
Trufum,-82.023568,34.146722
Trufum,-82.16174,34.19542
Trufum,-82.34088,34.829464
Trufum,-93.46658,35.47148
Trufum,-93.077657,35.766949
Trufum,-93.326394,35.513559
Trufum,-93.323083,35.511889
Trufum,-93.64849,35.81788
Trufum,-93.4728,35.0223
Trufum,-85.492004,34.50237
Trufum,-93.15798,35.22319
Trufum,-93.25298,35.32898
Trufum,-93.236496,35.341385
Trufum,-82.33042,28.83586
Trufum,-88.18444,30.59502
Trufum,-89.81009,35.08679
Trufum,-89.659004,35.55987
Trufum,-80.896332,34.161958
Trufum,-96.638136,34.19053
Trufum,-71.880373,44.814771
Trufum,-71.557972,44.367833
Trufum,-71.862819,44.792499
Trufum,-89.501732,38.770876
Trufum,-83.159711,32.564114
Trufum,-83.043297,32.336441
Trufum,-84.331261,33.768833
Trufum,-84.2146,33.8553
Trufum,-84.68909,33.534206
Trufum,-76.5216,37.3422
Trufum,-72.361549,43.83373
Trufum,-72.406168,43.643405
Trufum,-72.2247,43.758382
Trufum,-72.444584,43.206987
Trufum,-72.383662,43.558981
Trufum,-72.504954,43.348834
Trufum,-72.526363,43.129243
Trufum,-72.391619,43.484025
Trufum,-72.527018,43.336923
Trufum,-72.518338,43.629913
Trufum,-80.8433,28.624475
Trufum,-80.81684,28.56847
Trufum,-80.700937,28.257153
Trufum,-80.680168,28.615464
Trufum,-80.78186,28.39287
Trufum,-80.9873,28.5181
Trufum,-80.60319,28.02669
Trufum,-80.598404,28.172977
Trufum,-76.60511,40.158032
Trufum,-76.644159,40.013967
Trufum,-76.285563,40.016803
Trufum,-76.192762,40.669379
Trufum,-76.346044,40.056131
Trufum,-76.227733,40.150714
Trufum,-95.92848,36.73656
Trufum,-78.94535,34.97046
Trufum,-78.031624,34.461703
Trufum,-78.038483,34.215366
Trufum,-78.703735,34.333675
Trufum,-78.04471,34.25627
Trufum,-78.70304,34.33877
Trufum,-78.645004,34.518654
Trufum,-78.72644,34.65687
Trufum,-78.95035,34.96773
Trufum,-78.577748,34.991772
Trufum,-80.33373,33.56272
Trufum,-80.46263,33.73828
Trufum,-81.30869,28.88307
Trufum,-75.28493,38.72481
Trufum,-85.78801,35.321278
Trufum,-82.834396,35.53677
Trufum,-82.425059,35.563224
Trufum,-78.06721,35.70206
Trufum,-78.00971,35.64546
Trufum,-78.54648,35.39264
Trufum,-76.618459,39.284321
Trufum,-76.82614,39.20654
Trufum,-76.288246,36.91408
Trufum,-84.98773,32.46094
Trufum,-86.787766,33.363686
Trufum,-79.824226,36.14698
Trufum,-83.37798,33.96091
Trufum,-96.90494,33.656784
Trufum,-83.5219,35.6528
Trufum,-78.31749,37.241209
Trufum,-78.319253,37.24222
Trufum,-78.455768,37.178822
Trufum,-78.455343,37.179081
Trufum,-78.169388,37.816805
Trufum,-78.80036,37.81719
Trufum,-78.61662,37.59965
Trufum,-83.76051,34.131523
Trufum,-83.8277,34.01371
Trufum,-79.98221,35.85393
Trufum,-79.559425,35.04059
Trufum,-77.249855,38.643741
Trufum,-86.13716,36.107967
Trufum,-76.65108,38.07233
Trufum,-76.56116,38.832535
Trufum,-87.98044,41.673386
Trufum,-87.739721,41.97746
Trufum,-74.90472,40.204111
Trufum,-75.67602,36.03077
Trufum,-75.977951,36.852951
Trufum,-97.574403,35.561612
Trufum,-75.715596,36.082939
Trufum,-75.99867,36.86066
Trufum,-75.68068,36.021667
Trufum,-75.723145,36.107407
Trufum,-93.70018,32.03766
Trufum,-77.105653,37.785146
Trufum,-81.78794,33.32544
Trufum,-81.97484,33.47094
Trufum,-81.35873,33.24485
Trufum,-81.07402,33.96575
Trufum,-81.03018,33.996487
Trufum,-81.0696,33.963432
Trufum,-81.141685,33.94931
Trufum,-81.72303,33.547668
Trufum,-81.050102,33.992031
Trufum,-81.342004,35.738718
Trufum,-81.64416,35.063072
Trufum,-81.3246,35.7767
Trufum,-90.899513,30.711292
Trufum,-90.983841,31.956177
Trufum,-90.145615,31.116863
Trufum,-77.94449,35.755432
Trufum,-82.39476,27.052527
Trufum,-84.27947,30.44538
Trufum,-84.52468,30.122799
Trufum,-75.72972,39.1029
Trufum,-75.5485,39.114674
Trufum,-89.65256,30.61689
Trufum,-85.48465,33.309021
Trufum,-88.703644,32.364342
Trufum,-88.16423,32.568436
Trufum,-88.70355,32.402363
Trufum,-88.50694,32.41844
Trufum,-88.66004,32.53574
Trufum,-88.64999,32.418
Trufum,-88.69881,32.372234
Trufum,-88.661575,32.772713
Trufum,-88.360054,32.392963
Trufum,-89.70475,35.27247
Trufum,-81.27391,31.90768
Trufum,-81.094345,31.992018
Trufum,-81.49164,31.17223
Trufum,-81.92844,31.9366
Trufum,-81.440531,31.258494
Trufum,-81.427883,31.370322
Trufum,-80.896336,34.161948
Trufum,-81.30343,31.93831
Trufum,-81.88544,31.60741
Trufum,-80.98554,34.572838
Trufum,-95.460915,33.847256
Trufum,-84.06898,34.73201
Trufum,-84.49928,34.90692
Trufum,-80.17491,26.607868
Trufum,-92.01982,30.2241
Trufum,-92.01563,30.10922
Trufum,-92.14182,30.1813
Trufum,-92.00718,30.24066
Trufum,-92.41674,30.4934
Trufum,-83.54168,32.83892
Trufum,-92.175835,30.5156
Trufum,-87.27379,33.8427
Trufum,-94.97212,32.27336
Trufum,-80.481132,27.786158
Trufum,-80.38622,27.257284
Trufum,-80.371092,27.44865
Trufum,-80.45541,27.307108
Trufum,-84.34413,33.98188
Trufum,-84.38572,33.820142
Trufum,-80.25287,27.19753
Trufum,-80.645515,27.95899
Trufum,-76.42502,37.692505
Trufum,-80.849396,27.324286
Trufum,-82.595795,28.466791
Trufum,-90.12021,32.47225
Trufum,-90.8257,32.39147
Trufum,-90.32179,32.34155
Trufum,-90.146642,32.326887
Trufum,-90.877899,32.35265
Trufum,-86.55953,34.668804
Trufum,-90.23197,32.28273
Trufum,-90.43699,32.44874
Trufum,-90.17294,32.368286
Trufum,-90.17791,32.310143
Trufum,-80.64729,35.17954
Trufum,-80.9011,35.8293
Trufum,-81.7558,30.1728
Trufum,-81.6258,30.4631
Trufum,-81.70652,30.16604
Trufum,-81.4164,30.3466
Trufum,-81.396103,30.1724
Trufum,-81.713501,30.107519
Trufum,-81.8699,30.0936
Trufum,-81.640091,30.511991
Trufum,-77.281698,42.887535
Trufum,-85.1734,33.4187
Trufum,-72.798267,43.670978
Trufum,-75.633805,38.33883
Trufum,-75.1749,38.7332
Trufum,-81.735435,28.800253
Trufum,-90.79911,30.312305
Trufum,-88.455304,41.579154
Trufum,-87.850479,36.822269
Trufum,-87.29335,36.50709
Trufum,-87.835319,36.865051
Trufum,-87.35941,36.52975
Trufum,-87.02196,36.511253
Trufum,-87.478935,36.868675
Trufum,-92.03337,35.496067
Trufum,-78.073143,41.852028
Trufum,-78.056948,41.847692
Trufum,-88.75512,30.41196
Trufum,-88.55612,30.3658
Trufum,-78.938217,35.955988
Trufum,-78.57676,35.83048
Trufum,-76.22948,36.6842
Trufum,-76.583572,36.728249
Trufum,-86.28611,33.58611
Trufum,-79.45816,36.070461
Trufum,-87.625914,30.346574
Trufum,-87.31185,30.41293
Trufum,-87.22445,30.42054
Trufum,-87.670086,42.041431
Trufum,-96.81366,33.157124
Trufum,-96.936652,33.051562
Trufum,-96.698868,33.019821
Trufum,-96.57667,33.08432
Trufum,-96.8976,33.0683
Trufum,-77.02057,38.672077
Trufum,-99.746521,34.113745
Trufum,-76.56302,38.34094
Trufum,-76.767913,38.238264
Trufum,-87.695801,41.818533
Trufum,-87.739458,41.976924
Trufum,-82.32175,32.20439
Trufum,-97.440353,35.185842
Trufum,-93.74187,32.423347
Trufum,-82.86231,34.10933
Trufum,-81.8333,28.1667
Trufum,-81.29563,28.247099
Trufum,-97.099268,37.090406
Trufum,-81.01645,29.000765
Trufum,-85.2809,34.2967
Trufum,-76.73471,35.02303
Trufum,-76.71435,35.09797
Trufum,-76.92043,35.367805
Trufum,-76.69295,35.03096
Trufum,-76.74506,35.859535
Trufum,-76.620895,35.542286
Trufum,-77.848129,35.932629
Trufum,-76.820274,35.140003
Trufum,-82.37316,31.21705
Trufum,-75.211626,39.931804
Trufum,-75.03806,39.89139
Trufum,-85.00073,32.47094
Trufum,-89.03896,30.395369
Trufum,-89.98194,30.601381
Trufum,-93.948535,29.69941
Trufum,-93.11125,29.79602
Trufum,-87.41392,39.46674
Trufum,-87.39735,39.41234
Trufum,-87.40376,39.098793
Trufum,-89.916192,35.111821
Trufum,-89.904053,35.115761
Trufum,-89.19138,35.908657
Trufum,-81.18312,34.08595
Trufum,-81.964455,34.93458
Trufum,-81.112,34.04854
Trufum,-81.87392,34.93243
Trufum,-81.196175,34.119022
Trufum,-81.62372,34.71543
Trufum,-81.6162,34.27865
Trufum,-81.024055,34.06375
Trufum,-81.080904,34.130955
Trufum,-81.03481,34.00075
Trufum,-82.2205,41.2865
Trufum,-82.046995,41.40176
Trufum,-82.770035,41.508062
Trufum,-89.46369,37.40505
Trufum,-78.679584,38.292756
Trufum,-78.43912,38.295715
Trufum,-86.0995,38.6046
Trufum,-86.736244,38.39297
Trufum,-86.91419,38.12005
Trufum,-86.47312,38.7327
Trufum,-94.261222,35.215464
Trufum,-94.41102,35.1904
Trufum,-94.4159,35.3642
Trufum,-94.29136,35.312196
Trufum,-94.289454,35.330451
Trufum,-94.96888,35.913364
Trufum,-94.237876,35.704441
Trufum,-94.227356,35.488197
Trufum,-103.4667,42.6667
Trufum,-84.01991,33.85731
Trufum,-84.5841,33.9025
Trufum,-84.32317,33.94009
Trufum,-84.350998,33.540279
Trufum,-84.177956,33.760155
Trufum,-73.049173,44.44624
Trufum,-94.282608,46.458437
Trufum,-82.370512,28.232425
Trufum,-80.68129,35.19689
Trufum,-95.51356,34.0088
Trufum,-95.76435,34.934475
Trufum,-86.476872,31.307991
Trufum,-99.782639,37.403931
Trufum,-81.339188,28.599979
Trufum,-70.798517,44.417258
Trufum,-70.538333,44.211667
Trufum,-73.971151,40.772941
Trufum,-81.331979,32.094915
Trufum,-81.965141,33.501839
Trufum,-84.02,39.5633
Trufum,-84.412814,30.031552
Trufum,-92.326628,38.914514
Trufum,-92.33408,38.95174
Trufum,-92.71261,38.20137
Trufum,-88.09295,30.826178
Trufum,-76.7185,39.9235
Trufum,-76.278286,36.876307
Trufum,-75.397283,40.319954
Trufum,-75.0103,40.3713
Trufum,-75.724543,40.169599
Trufum,-75.164648,40.344524
Trufum,-75.169173,40.341597
Trufum,-75.469636,40.097051
Trufum,-75.172115,40.34001
Trufum,-86.95053,33.4075
Trufum,-75.12373,40.14879
Trufum,-83.180687,33.57016
Trufum,-83.7132,33.79481
Trufum,-83.47207,33.83322
Trufum,-77.906088,34.176705
Trufum,-77.942187,34.353545
Trufum,-77.54659,34.89936
Trufum,-77.94471,34.22577
Trufum,-77.38726,34.53026
Trufum,-77.801651,34.281239
Trufum,-77.99531,34.73577
Trufum,-77.91586,34.413387
Trufum,-77.8815,34.202557
Trufum,-96.10509,33.14282
Trufum,-83.33318,34.98759
Trufum,-88.609,44.78218
Trufum,-94.36287,38.983932
Trufum,-81.2711,28.6884
Trufum,-77.77197,35.936943
Trufum,-79.473201,37.0959
Trufum,-79.23399,37.258945
Trufum,-79.87616,37.495773
Trufum,-79.28945,37.23374
Trufum,-79.94146,37.270939
Trufum,-75.52617,39.15756
Trufum,-79.96376,37.168606
Trufum,-79.66096,37.10258
Trufum,-79.83605,37.66144
Trufum,-79.96478,37.334312
Trufum,-89.8074,35.0848
Trufum,-83.40098,34.87819
Trufum,-84.7159,34.2689
Trufum,-89.535505,43.025036
Trufum,-89.539209,43.132789
Trufum,-89.513896,43.185462
Trufum,-82.315978,33.539423
Trufum,-82.025108,33.400581
Trufum,-82.013519,33.461624
Trufum,-82.08586,33.52175
Trufum,-82.0126,33.473755
Trufum,-82.06849,33.47868
Trufum,-82.82118,33.01196
Trufum,-82.498116,33.4691
Trufum,-82.206856,33.464027
Trufum,-82.93775,33.9645
Trufum,-95.04627,31.19403
Trufum,-95.752088,31.013138
Trufum,-95.27053,31.96377
Trufum,-95.15252,31.895107
Trufum,-84.200356,33.93726
Trufum,-84.768585,33.869144
Trufum,-93.895141,37.39216
Trufum,-93.05929,37.114426
Trufum,-87.79445,32.303677
Trufum,-87.71611,32.49684
Trufum,-82.463745,31.541004
Trufum,-94.023947,30.813771
Trufum,-94.024107,30.8139
Trufum,-94.023662,30.813725
Trufum,-94.023657,30.81372
Trufum,-94.024,30.812138
Trufum,-94.195405,30.251833
Trufum,-94.023845,30.813591
Trufum,-94.0751,30.953
Trufum,-94.99661,30.498
Trufum,-94.00928,30.148087
Trufum,-82.060326,26.981487
Trufum,-82.301796,26.926125
Trufum,-82.09862,26.993898
Trufum,-92.38516,36.33537
Trufum,-92.73387,36.22327
Trufum,-92.98655,36.041286
Trufum,-92.59401,36.28238
Trufum,-82.62234,35.25681
Trufum,-97.30405,40.649181
Trufum,-97.72359,40.139973
Trufum,-91.133358,30.400726
Trufum,-91.116269,30.437778
Trufum,-91.058745,30.41612
Trufum,-91.938491,30.138399
Trufum,-91.064577,30.418957
Trufum,-91.106423,30.562835
Trufum,-91.053455,30.552034
Trufum,-91.10702,30.368344
Trufum,-91.431103,30.410429
Trufum,-91.175751,30.44491
Trufum,-78.50303,35.01547
Trufum,-78.447617,35.636852
Trufum,-84.86853,32.65544
Trufum,-76.25106,36.29456
Trufum,-76.583916,36.50262
Trufum,-89.65361,32.351467
Trufum,-89.7504,32.7504
Trufum,-86.883301,33.493996
Trufum,-89.11632,32.773983
Trufum,-89.87469,32.4697
Trufum,-89.11676,32.77153
Trufum,-89.21958,32.136303
Trufum,-89.53617,32.73264
Trufum,-87.69969,30.4877
Trufum,-84.190567,30.535456
Trufum,-84.087553,30.472906
Trufum,-84.04046,30.596363
Trufum,-84.263824,30.311533
Trufum,-84.282775,30.450531
Trufum,-84.41546,30.62132
Trufum,-84.11395,30.56759
Trufum,-80.241783,26.291885
Trufum,-80.12752,26.661606
Trufum,-80.30313,26.721106
Trufum,-80.37127,26.112383
Trufum,-91.035164,30.426975
Trufum,-83.7632,34.597
Trufum,-86.907544,36.148328
Trufum,-86.830861,36.131167
Trufum,-86.83057,36.274925
Trufum,-86.51639,36.58174
Trufum,-86.71647,36.32989
Trufum,-86.48996,36.5666
Trufum,-86.606979,36.312695
Trufum,-86.97003,36.978405
Trufum,-86.85504,36.10833
Trufum,-86.31553,36.151104
Trufum,-82.66566,32.90686
Trufum,-74.4074,40.6337
Trufum,-93.854,32.5935
Trufum,-77.3278,37.54595
Trufum,-81.80359,28.072235
Trufum,-84.39149,30.022314
Trufum,-96.873039,32.92997
Trufum,-84.936676,34.940243
Trufum,-84.48419,34.68658
Trufum,-84.23984,33.89282
Trufum,-84.00593,33.70519
Trufum,-76.69002,37.271661
Trufum,-76.34577,37.12234
Trufum,-84.624418,35.251091
Trufum,-94.934444,29.217613
Trufum,-94.387817,29.55946
Trufum,-94.934942,29.219077
Trufum,-94.390609,29.56075
Trufum,-94.38863,29.55722
Trufum,-82.461319,28.151892
Trufum,-82.6773,28.1444
Trufum,-94.529114,29.62146
Trufum,-82.389263,28.035296
Trufum,-94.391287,29.571517
Trufum,-82.5001,28.7505
Trufum,-81.83349,30.557404
Trufum,-84.00986,34.00216
Trufum,-84.93064,34.496357
Trufum,-84.93414,34.36869
Trufum,-84.375162,34.002354
Trufum,-84.38312,34.003851
Trufum,-84.295192,34.07207
Trufum,-84.366669,34
Trufum,-84.120277,34.513031
Trufum,-84.361626,34.023201
Trufum,-84.31222,34.02323
Trufum,-75.69651,38.3924
Trufum,-83.5,41.68
Trufum,-83.21316,41.611009
Trufum,-83.192865,41.628189
Trufum,-83.852604,41.551774
Trufum,-83.593492,41.580649
Trufum,-83.13,41.13
Trufum,-81.116168,32.201054
Trufum,-96.022459,47.412085
Trufum,-85.55849,38.18883
Trufum,-85.65337,38.260426
Trufum,-85.86093,38.13994
Trufum,-85.538506,38.23972
Trufum,-85.611755,38.337624
Trufum,-85.33972,38.495872
Trufum,-85.68122,38.140533
Trufum,-91.892624,35.075012
Trufum,-78.19492,35.968704
Trufum,-93.363365,46.443861
Trufum,-76.644169,39.323619
Trufum,-77.8399,39.0901
Trufum,-87.720825,30.481556
Trufum,-87.2203,30.42249
Trufum,-80.397537,25.600126
Trufum,-80.309175,25.773751
Trufum,-80.19367,25.77428
Trufum,-80.40453,25.59197
Trufum,-79.383937,34.907582
Trufum,-96.706086,33.091949
Trufum,-100.01741,37.75282
Trufum,-72.7917,41.3936
Trufum,-69.655838,44.556013
Trufum,-77.1417,38.2593
Trufum,-91.247211,38.369038
Trufum,-84.926944,37.323287
Trufum,-84.34124,35.022823
Trufum,-76.941822,38.912596
Trufum,-76.986603,38.525101
Trufum,-87.35591,41.42016
Trufum,-86.47965,30.397991
Trufum,-93.282486,32.617447
Trufum,-77.2872,37.30435
Trufum,-70.9992,43.1583
Trufum,-81.64982,35.07183
Trufum,-82.373867,34.579151
Trufum,-82.9287,34.36557
Trufum,-74.116032,40.792044
Trufum,-74.634187,40.553256
Trufum,-74.605685,40.434835
Trufum,-74.007614,40.892958
Trufum,-74.519146,40.697245
Trufum,-74.609134,40.436142
Trufum,-74.466786,40.714672
Trufum,-74.52037,40.696648
Trufum,-74.380419,40.846364
Trufum,-80.74558,34.92966
Trufum,-80.896332,34.161945
Trufum,-80.896322,34.162003
Trufum,-80.896325,34.16194
Trufum,-80.896338,34.16193
Trufum,-80.54949,34.98545
Trufum,-80.07339,34.37405
Trufum,-80.896434,34.161958
Trufum,-80.896324,34.161952
Trufum,-80.896332,34.161953
Trufum,-96.732086,32.910812
Trufum,-80.896308,34.161887
Trufum,-80.25514,34.47742
Trufum,-88.837303,43.457794
Trufum,-84.46003,33.975444
Trufum,-84.11348,33.81637
Trufum,-76.4791,37.56209
Trufum,-84.33382,35.73288
Trufum,-80.407337,37.210593
Trufum,-80.413971,37.22953
Trufum,-80.68366,37.10759
Trufum,-80.17908,37.215546
Trufum,-80.43752,37.020866
Trufum,-80.44076,37.8022
Trufum,-97.03005,44.72276
Trufum,-81.327888,28.677771
Trufum,-89.96869,34.6176
Trufum,-80.357506,33.91957
Trufum,-95.47696,29.6706
Trufum,-81.36289,27.29312
Trufum,-81.022772,27.539168
Trufum,-81.372131,27.085913
Trufum,-81.5062,27.59591
Trufum,-81.67923,27.9975
Trufum,-81.997246,27.900209
Trufum,-81.50993,27.603756
Trufum,-81.39796,27.091768
Trufum,-81.77573,27.747213
Trufum,-81.109665,33.966576
Trufum,-90.000343,43.956001
Trufum,-83.40878,33.86292
